ID,Nominal Stage Number,Actual Stage Number,Race,Year,Is Multi-Stage,Has Prologue,Is A Stage,Date,Depart,Arrive,Length,Type,Profile,Total distance,Total stages,Average distance,Top finishes,Total high mountain stages,Mountain top finishes,Total medium mountain stages,Hill top finishes,Total flat stages,Flat top finishes,Total individual time trial stages,Total individual time trials,Total team time trial stages,Total individual team time trials,Total KOM sprints,Total HC,Total 1st Category,Total 2nd Category,Total 3rd Category,Total 4th Category
TAD2016S04,4,4.0,Tirreno-Adriatico,2016,1,0,1,20160312,Montalto di Castro,Foligno,208.55,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2016S05,5,5.0,Tirreno-Adriatico,2016,1,0,1,20160313,Foligno,Monte San Vicino,178.93,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TAD2016S06,6,6.0,Tirreno-Adriatico,2016,1,0,1,20160314,Castelraimondo,Cepagatti,210.30,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2016S07,7,7.0,Tirreno-Adriatico,2016,1,0,1,20160315,San Benedetto del Tronto,San Benedetto del Tronto,10.02,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TAD2016R01,,,Tirreno-Adriatico,2016,1,0,0,,,,,,,1012.26,7.0,144.61,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,10.02,1.0,22.69,13.0,0.0,1.0,6.0,5.0,1.0
TAD2017S01,1,1.0,Tirreno-Adriatico,2017,1,0,1,20170308,Lido di Camaiore,Lido di Camaiore,22.73,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TAD2017S02,2,2.0,Tirreno-Adriatico,2017,1,0,1,20170309,Camaiore,Pomarance,229.36,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2017S03,3,3.0,Tirreno-Adriatico,2017,1,0,1,20170310,Monterotondo Marittimo,Montalto di Castro,204.54,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2017S04,4,4.0,Tirreno-Adriatico,2017,1,0,1,20170311,Montalto di Castro,Terminillo (Campoforogna),187.85,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TAD2017S05,5,5.0,Tirreno-Adriatico,2017,1,0,1,20170312,Rieti,Fermo,210.99,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2017S06,6,6.0,Tirreno-Adriatico,2017,1,0,1,20170313,Ascoli Piceno,Civitanova Marche,167.88,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2017S07,7,7.0,Tirreno-Adriatico,2017,1,0,1,20170314,San Benedetto del Tronto,San Benedetto del Tronto,10.12,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TAD2017R01,,,Tirreno-Adriatico,2017,1,0,0,,,,,,,1033.47,7.0,147.64,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,10.12,1.0,22.73,10.0,0.0,0.0,0.0,0.0,0.0
TAD2018S01,1,1.0,Tirreno-Adriatico,2018,1,0,1,20180307,Lido Di Camaiore,Lido Di Camaiore,21.46,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TAD2018S02,2,2.0,Tirreno-Adriatico,2018,1,0,1,20180308,Camaiore,Follonica,171.71,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2018S03,3,3.0,Tirreno-Adriatico,2018,1,0,1,20180309,Follonica,Trevi,236.27,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2018S04,4,4.0,Tirreno-Adriatico,2018,1,0,1,20180310,Foligno,Sarnano Sassotetto,220.14,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TAD2018S05,5,5.0,Tirreno-Adriatico,2018,1,0,1,20180311,Castelraimondo,Filottrano,179.58,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2018S06,6,6.0,Tirreno-Adriatico,2018,1,0,1,20180312,Numana,Fano,153.05,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2018S07,7,7.0,Tirreno-Adriatico,2018,1,0,1,20180313,San Benedetto del Tronto,San Benedetto del Tronto,10.05,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TAD2018R01,,,Tirreno-Adriatico,2018,1,0,0,,,,,,,992.26,7.0,141.75,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,10.05,1.0,21.46,16.0,0.0,1.0,2.0,1.0,0.0
TAD2019S01,1,1.0,Tirreno-Adriatico,2019,1,0,1,20190313,Lido di Camaiore,Lido di Camaiore,21.48,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TAD2019S02,2,2.0,Tirreno-Adriatico,2019,1,0,1,20190314,Camaiore,Pomarance,194.78,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2019S03,3,3.0,Tirreno-Adriatico,2019,1,0,1,20190315,Pomarance,Foligno,226.90,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2019S04,4,4.0,Tirreno-Adriatico,2019,1,0,1,20190316,Foligno,Fossombrone,220.08,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2019S05,5,5.0,Tirreno-Adriatico,2019,1,0,1,20190317,Colli al Metauro,Recanati,180.34,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TAD2019S06,6,6.0,Tirreno-Adriatico,2019,1,0,1,20190318,Matelica,Jesi,196.86,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TAD2019S07,7,7.0,Tirreno-Adriatico,2019,1,0,1,20190319,San Benedetto del Tronto,San Benedetto del Tronto,10.05,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TAD2019R01,,,Tirreno-Adriatico,2019,1,0,0,,,,,,,1050.49,7.0,150.07,2.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,10.05,1.0,21.48,14.0,5.0,0.0,0.0,0.0,0.0
TDF2009S01,1,1.0,Tour de France,2009,1,0,1,20090704,Monaco,Monaco,15.53,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2009S02,2,2.0,Tour de France,2009,1,0,1,20090705,Monaco,Brignoles,185.33,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S03,3,3.0,Tour de France,2009,1,0,1,20090706,Marseille,La Grande-Motte,196.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S04,4,4.0,Tour de France,2009,1,0,1,20090707,Montpellier,Montpellier,38.74,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TDF2009S05,5,5.0,Tour de France,2009,1,0,1,20090708,Le Cap d'Agde,Perpignan,203.02,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S06,6,6.0,Tour de France,2009,1,0,1,20090709,Girona,Barcelona,181.50,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S07,7,7.0,Tour de France,2009,1,0,1,20090710,Barcelona,Andorra Arcalis,225.96,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S08,8,8.0,Tour de France,2009,1,0,1,20090711,Andorra la Vella,Saint-Girons,176.50,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S09,9,9.0,Tour de France,2009,1,0,1,20090712,Saint-Gaudens,Tarbes,161.44,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S10,10,10.0,Tour de France,2009,1,0,1,20090714,Limoges,Issodun,192.47,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S11,11,11.0,Tour de France,2009,1,0,1,20090715,Vatan,Saint-Fargeau,192.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S12,12,12.0,Tour de France,2009,1,0,1,20090716,Tonnerre,Vittel,211.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S13,13,13.0,Tour de France,2009,1,0,1,20090717,Vittel,Colmar,200.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S14,14,14.0,Tour de France,2009,1,0,1,20090718,Colmar,Besancon,199.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009S15,15,15.0,Tour de France,2009,1,0,1,20090719,Pontarlier,Verbier,207.48,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S16,16,16.0,Tour de France,2009,1,0,1,20090721,Martigny,Bourg-Saint-Maurice,159.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S17,17,17.0,Tour de France,2009,1,0,1,20090722,Bourg-Saint-Maurice,Le Grand Bornand,167.99,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S18,18,18.0,Tour de France,2009,1,0,1,20090723,Annecy,Annecy,40.11,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2009S19,19,19.0,Tour de France,2009,1,0,1,20090724,Bourgoin-Jallieu,Aubenas,176.70,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S20,20,20.0,Tour de France,2009,1,0,1,20090725,Montelimar,Mont Ventoux,167.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2009S21,21,21.0,Tour de France,2009,1,0,1,20090726,Montereau-Fault-Yonne,Paris Champs-Elysees,160.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2009R01,,,Tour de France,2009,1,0,0,,,,,,,3457.77,21.0,164.66,3.0,7.0,3.0,3.0,0.0,8.0,0.0,2.0,55.64,1.0,38.74,64.0,4.0,11.0,6.0,16.0,27.0
TDF2010P01,P,1.0,Tour de France,2010,1,1,1,20100703,Rotterdam,Rotterdam,9.34,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2010S01,1,2.0,Tour de France,2010,1,1,1,20100704,Rotterdam,Bruxelles,223.24,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S02,2,3.0,Tour de France,2010,1,1,1,20100705,Bruxelles,Spa,200.79,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S03,3,4.0,Tour de France,2010,1,1,1,20100706,Wanze,Arenberg - Porte du Hainaut,211.40,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S04,4,5.0,Tour de France,2010,1,1,1,20100707,Cambrai,Reims,153.51,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S05,5,6.0,Tour de France,2010,1,1,1,20100708,Epernay,Montargis,187.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S06,6,7.0,Tour de France,2010,1,1,1,20100709,Montargis,Gueugnon,227.35,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S07,7,8.0,Tour de France,2010,1,1,1,20100710,Tournous,Station des Rousses,165.48,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S08,8,9.0,Tour de France,2010,1,1,1,20100711,Station des Rousses,Morzine-Avoriaz,189.05,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S09,9,10.0,Tour de France,2010,1,1,1,20100713,Morzine-Avoriaz,Saint Jean de Maurienne,204.62,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S10,10,11.0,Tour de France,2010,1,1,1,20100714,Chambery,Gap,179.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S11,11,12.0,Tour de France,2010,1,1,1,20100715,Sisteron,Bourg-les-Valence,184.49,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S12,12,13.0,Tour de France,2010,1,1,1,20100716,Bourg-de-Peage,Mende,210.56,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S13,13,14.0,Tour de France,2010,1,1,1,20100717,Rodez,Revel,196.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S14,14,15.0,Tour de France,2010,1,1,1,20100718,Revel,Ax 3 Domaines,184.50,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S15,15,16.0,Tour de France,2010,1,1,1,20100719,Pamiers,Bagneres-de-Luchon,185.46,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S16,16,17.0,Tour de France,2010,1,1,1,20100720,Bagneres-de-Luchon,Pau,199.51,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S17,17,18.0,Tour de France,2010,1,1,1,20100722,Pau,Col du Tourmalet,176.58,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2010S18,18,19.0,Tour de France,2010,1,1,1,20100723,Salies-de-Bearn,Bordeaux,198.00,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010S19,19,20.0,Tour de France,2010,1,1,1,20100724,Bordeaux,Pauillac,52.01,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2010S20,20,21.0,Tour de France,2010,1,1,1,20100725,Longjumeau,Paris Champs-Elysees,106.20,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2010R01,,,Tour de France,2010,1,1,0,,,,,,,3644.59,21.0,173.55,4.0,6.0,3.0,4.0,1.0,9.0,0.0,2.0,61.35,0.0,0.0,58.0,6.0,10.0,8.0,15.0,19.0
TDF2011S01,1,1.0,Tour de France,2011,1,0,1,20110702,Passage du Gois La Barre-de-Monts,Mont des Alouettes Les Herbiers,192.86,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S02,2,2.0,Tour de France,2011,1,0,1,20110703,Les Essarts,Les Essarts,22.86,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TDF2011S03,3,3.0,Tour de France,2011,1,0,1,20110704,Olonne-sur-Mer,Redon,196.09,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S04,4,4.0,Tour de France,2011,1,0,1,20110705,Lorient,Mûr-de-Bretagne,172.63,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S05,5,5.0,Tour de France,2011,1,0,1,20110706,Carhaix,Cap Fréhel,162.87,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S06,6,6.0,Tour de France,2011,1,0,1,20110707,Dinan,Lisieux,226.33,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S07,7,7.0,Tour de France,2011,1,0,1,20110708,Le Mans,Châteauroux,218.04,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S08,8,8.0,Tour de France,2011,1,0,1,20110709,Aigurande,Super-Besse Sancy,189.17,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S09,9,9.0,Tour de France,2011,1,0,1,20110710,Issoire,Saint-Flour,208.24,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S10,10,10.0,Tour de France,2011,1,0,1,20110712,Aurillac,Carmaux,157.74,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S11,11,11.0,Tour de France,2011,1,0,1,20110713,Blaye-les-Mines,Lavaur,167.63,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S12,12,12.0,Tour de France,2011,1,0,1,20110714,Cugnaux,Luz Ardiden,211.62,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S13,13,13.0,Tour de France,2011,1,0,1,20110715,Pau,Lourdes,152.64,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S14,14,14.0,Tour de France,2011,1,0,1,20110716,Saint-Gaudens,Plateau de Beille,168.53,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S15,15,15.0,Tour de France,2011,1,0,1,20110717,Limoux,Montpellier,193.15,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011S16,16,16.0,Tour de France,2011,1,0,1,20110719,Saint-Paul-Trois-Châteaux,Gap,163.48,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S17,17,17.0,Tour de France,2011,1,0,1,20110720,Gap,Pinerolo,178.72,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S18,18,18.0,Tour de France,2011,1,0,1,20110721,Pinerolo,Galibier Serre Chevalier,201.48,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S19,19,19.0,Tour de France,2011,1,0,1,20110722,Modane,Alpe d'Huez,109.63,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2011S20,20,20.0,Tour de France,2011,1,0,1,20110723,Grenoble,Grenoble,42.34,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2011S21,21,21.0,Tour de France,2011,1,0,1,20110724,Créteil,Paris Champs-Élysées,96.01,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2011R01,,,Tour de France,2011,1,0,0,,,,,,,3432.06,21.0,163.43,8.0,4.0,4.0,7.0,3.0,8.0,1.0,1.0,42.34,1.0,22.86,51.0,9.0,5.0,9.0,14.0,14.0
TDF2012P01,P,1.0,Tour de France,2012,1,1,1,20120630,Liège,Liège,6.56,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2012S01,1,2.0,Tour de France,2012,1,1,1,20120701,Liège,Seraing,204.99,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S02,2,3.0,Tour de France,2012,1,1,1,20120702,Visè,Tournai,205.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S03,3,4.0,Tour de France,2012,1,1,1,20120703,Orchies,Boulogne-sur-Mer,196.82,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S04,4,5.0,Tour de France,2012,1,1,1,20120704,Abbeville,Rouen,210.91,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S05,5,6.0,Tour de France,2012,1,1,1,20120705,Rouen,Saint-Quentin,195.49,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S06,6,7.0,Tour de France,2012,1,1,1,20120706,Épernay,Metz,204.07,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S07,7,8.0,Tour de France,2012,1,1,1,20120707,Tomblaine,La Planche des Belles Filles,199.41,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S08,8,9.0,Tour de France,2012,1,1,1,20120708,Belfort,Porrentruy (CH),158.44,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S09,9,10.0,Tour de France,2012,1,1,1,20120709,Arc-et-Senans,Besançon,41.14,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2012S10,10,11.0,Tour de France,2012,1,1,1,20120711,Mâcon,Bellegarde-sur-Valserin,195.09,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S11,11,12.0,Tour de France,2012,1,1,1,20120712,Albertville,La Toussuire - Les Sybelles,148.09,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S12,12,13.0,Tour de France,2012,1,1,1,20120713,Saint-Jean-de-Maurienne,Annonay-Davézieux,224.54,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S13,13,14.0,Tour de France,2012,1,1,1,20120714,Saint-Paul-Trois-Châteaux,Le Cap d'Agde,213.84,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S14,14,15.0,Tour de France,2012,1,1,1,20120715,Limoux,Foix,191.65,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S15,15,16.0,Tour de France,2012,1,1,1,20120716,Samatan,Pau,158.05,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S16,16,17.0,Tour de France,2012,1,1,1,20120718,Pau,Bagnères-de-Luchon,195.93,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S17,17,18.0,Tour de France,2012,1,1,1,20120719,Bagnères-de-Luchon,Peyragudes,143.49,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2012S18,18,19.0,Tour de France,2012,1,1,1,20120720,Blagnac,Brive-la-Gaillarde,223.25,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012S19,19,20.0,Tour de France,2012,1,1,1,20120721,Bonneval,Chartres,54.09,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2012S20,20,21.0,Tour de France,2012,1,1,1,20120722,Rambouillet,Paris - Champs-Elysées,125.75,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2012R01,,,Tour de France,2012,1,1,0,,,,,,,3497.1,21.0,166.53,5.0,4.0,2.0,5.0,2.0,9.0,1.0,3.0,101.79,0.0,0.0,59.0,6.0,11.0,8.0,11.0,23.0
TDF2013S01,1,1.0,Tour de France,2013,1,0,1,20130629,Porto Vecchio,Bastia,213.33,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S02,2,2.0,Tour de France,2013,1,0,1,20130630,Bastia,Ajaccio,156.22,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S03,3,3.0,Tour de France,2013,1,0,1,20130701,Ajaccio,Calvi,144.80,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S04,4,4.0,Tour de France,2013,1,0,1,20130702,Nice,Nice,24.55,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
TDF2013S05,5,5.0,Tour de France,2013,1,0,1,20130703,Cagnes sur Mer,Marseille,225.44,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S06,6,6.0,Tour de France,2013,1,0,1,20130704,Aix-en-Provence,Montpellier,178.01,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S07,7,7.0,Tour de France,2013,1,0,1,20130705,Montpellier,Albi,205.11,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S08,8,8.0,Tour de France,2013,1,0,1,20130706,Castres,Ax 3 Domaines,192.18,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S09,9,9.0,Tour de France,2013,1,0,1,20130707,Saint-Girons,Bagnères-de-Bigorre,169.68,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S10,10,10.0,Tour de France,2013,1,0,1,20130709,Saint-Gildas-des-Bois,Saint-Malo,201.70,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S11,11,11.0,Tour de France,2013,1,0,1,20130710,Avranches,Mont Saint-Michel,32.82,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2013S12,12,12.0,Tour de France,2013,1,0,1,20130711,Fougères,Tours,216.58,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S13,13,13.0,Tour de France,2013,1,0,1,20130712,Tours,Saint-Amand-Montrond,175.65,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S14,14,14.0,Tour de France,2013,1,0,1,20130713,Saint-Pourçain-sur-Sioule,Lyon,191.15,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013S15,15,15.0,Tour de France,2013,1,0,1,20130714,Givors,Mont Ventoux,243.97,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S16,16,16.0,Tour de France,2013,1,0,1,20130716,Vaison-la-Romaine,Gap,169.82,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S17,17,17.0,Tour de France,2013,1,0,1,20130717,Embrun,Chorges,31.49,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2013S18,18,18.0,Tour de France,2013,1,0,1,20130718,Gap,Alpe d'Huez,171.40,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S19,19,19.0,Tour de France,2013,1,0,1,20130719,Bourg d'Oisans,Le Grand-Bornand,204.48,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S20,20,20.0,Tour de France,2013,1,0,1,20130720,Annecy,Annecy-Semnoz,125.13,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2013S21,21,21.0,Tour de France,2013,1,0,1,20130721,Versailles,Paris Champs-Elysées,133.29,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2013R01,,,Tour de France,2013,1,0,0,,,,,,,3406.8,21.0,162.23,4.0,6.0,4.0,2.0,0.0,10.0,0.0,2.0,64.31,1.0,24.55,64.0,7.0,8.0,13.0,16.0,20.0
TDF2014S01,1,1.0,Tour de France,2014,1,0,1,20140705,Leeds,Harrogate,189.63,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S02,2,2.0,Tour de France,2014,1,0,1,20140706,York,Sheffield,204.20,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S03,3,3.0,Tour de France,2014,1,0,1,20140707,Cambridge,London,154.51,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S04,4,4.0,Tour de France,2014,1,0,1,20140708,Le Touquet-Paris-Plage,Villeneuve d'Ascq - Lille Metropole,164.50,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S05,5,5.0,Tour de France,2014,1,0,1,20140709,Ypres,Arenberg Porte du Hainaut,153.97,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S06,6,6.0,Tour de France,2014,1,0,1,20140710,Arras,Reims,193.28,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S07,7,7.0,Tour de France,2014,1,0,1,20140711,Epernay,Nancy,234.84,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S08,8,8.0,Tour de France,2014,1,0,1,20140712,Tomblaine,Gérardmer-La Mauselaine,160.26,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S09,9,9.0,Tour de France,2014,1,0,1,20140713,Gérardmer,Mulhouse,170.87,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S10,10,10.0,Tour de France,2014,1,0,1,20140714,Mulhouse,La Planche des Belles Filles,160.99,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S11,11,11.0,Tour de France,2014,1,0,1,20140716,Besançon,Oyonnaz,187.04,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S12,12,12.0,Tour de France,2014,1,0,1,20140717,Bourg-en-Bresse,Saint-Étienne,184.93,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S13,13,13.0,Tour de France,2014,1,0,1,20140718,Saint-Étienne,Chamrousse,197.39,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S14,14,14.0,Tour de France,2014,1,0,1,20140719,Grenoble,Risoul,176.97,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S15,15,15.0,Tour de France,2014,1,0,1,20140720,Taillard,Nîmes,221.70,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S16,16,16.0,Tour de France,2014,1,0,1,20140722,Carcassonne,Bagnères-de-Luchon,237.35,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S17,17,17.0,Tour de France,2014,1,0,1,20140723,Saint-Gaudens,Saint-Lary/Pla d'Adet,124.60,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S18,18,18.0,Tour de France,2014,1,0,1,20140724,Pau,Hautacam,145.41,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDF2014S19,19,19.0,Tour de France,2014,1,0,1,20140725,Maubourguet Pays du Val d’Adour,Bergerac,207.89,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014S20,20,20.0,Tour de France,2014,1,0,1,20140726,Bergerac,Périgueux,54.12,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDF2014S21,21,21.0,Tour de France,2014,1,0,1,20140727,Evry,Paris Champs-Élysées,137.83,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDF2014R01,,,Tour de France,2014,1,0,0,,,,,,,3662.28,21.0,174.39,6.0,6.0,5.0,4.0,1.0,10.0,0.0,1.0,54.12,0.0,0.0,63.0,6.0,11.0,8.0,21.0,17.0
